"","Clade","numberTipsClade","numberTipsTrimmed","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector","MeadianEp","MaxEp","MeanEp","allTrimmedSizes_3.4","Labels"
"104",16232,36,19,1.63005916171189,1.05048257088099,0.0206484465304453,13.9714285714286,6.68654401154401,9.91916451001888,0.191176470588235,0.764705882352941,0.473684210526316,0.666666666666667,6,2,0.833333333333333,0.403874234879137,3,15.2053053996408,1.14568580600604,4.88012662799148,2.26593919984301,6.94167931409979,0.0729935277198042,0.446574520547945,13,3990,413,0.0072463768115942,0.397791715652757,0.905935713271494,0.905935713271494,0.905935713271494,36,1.89473684210526
"105",16273,12,12,1.37120688932536,0.553294007973391,0.0128551363496479,4.66666666666667,6.11666666666667,5.55825455396279,0.2,0.4,0.5,0.545454545454545,8,4,0.545454545454545,0.684022038567493,4,14.4957463906288,0.0673896876351864,0.714213270610632,1.09717120543992,2.81021915163776,0.0597221489726027,0.361643287671233,8,1054,153,0.0172413793103448,0.431334190187319,0.900078726966227,0.900078726966227,0.900078726966227,12,1
"106",16302,10,9,1.40740740740741,0.666666666666667,0.00774856983952169,3.93333333333333,4.28333333333333,4.71887523856744,0.285714285714286,0.428571428571429,0.333333333333333,0.75,4,2,0.625,0.604315476190476,3,7.20840590095979,2.0500982974665,1.0054453922603,1.24063500374931,3.66884482817257,0.0450537662776932,0.221919452054794,7,484,79,0.027027027027027,0.460627918838451,0.907740923765588,0.907740923765588,0.907740923765588,10,1.11111111111111
"107",16313,8,8,1.1932426932523,0.397747564417433,0.0530766212642294,3.16666666666667,4.08333333333333,3.56513169265557,0.333333333333333,0.333333333333333,0.375,0.714285714285714,4,2,0.571428571428571,0.666666666666667,3,9.98935423913599,1.65216638672293,0.245025556732676,0.596607777691975,1.54909106119288,0.11613872859589,0.553424931506849,7,370,61,0.0303030303030303,0.457654818044257,0.920941574225928,0.920941574225928,0.920941574225928,8,1
"108",16320,36,36,1.32407407407407,0.75,0.0103347311895472,16.9232864700132,18.8032106782107,18.3542124108497,0.0588235294117647,0.352941176470588,0.5,0.342857142857143,10,4,0.628571428571429,0.616082883699425,12,33.0470613711064,-2.03285646678252,4.95827899292341,1.76414531952765,5.79913099419063,0.0542533733299509,0.487671232876713,17,19644,1437,0.00278551532033426,0.354848860091286,0.800099298045373,0.800099298045373,0.800099298045373,36,1
"109",16357,26,26,1.54630029628184,0.942866034318192,0.00762829861947373,17.5909090909091,9.57106782106782,11.5947067868299,0.104166666666667,0.666666666666667,0.346153846153846,0.48,8,2,0.8,0.439130136530137,5,34.3157503849141,-0.338604886106143,5.22955051407708,1.85124422447909,5.7889850515443,0.0437505000567399,0.430138082191781,19,9982,709,0.0037037037037037,0.301547217914416,0.801688485781699,0.801688485781699,0.799575757673816,26,1
"110",16449,25,25,1.504,0.896,0.00707611602597073,12.7230158730159,11.936544011544,12.9698491548022,0.0869565217391304,0.391304347826087,0.36,0.5,8,2,0.666666666666667,0.559535844854781,8,21.343345476971,-0.545595859186589,4.09449825130467,1.22625069416528,3.13431683330332,0.0444754643287671,0.326027123287671,14,7672,749,0.00510204081632653,0.371577864201755,0.899958153253212,0.899958153253212,0.897542792640165,25,1
"111",16483,14,11,1.69942757852921,1.09640488937369,0.0402197771207617,7.5,3.71785714285714,5.66502175012971,0.388888888888889,0.777777777777778,0.272727272727273,0.9,4,2,0.8,0.397896825396825,2,9.20178179664918,1.95724640209783,2.43954794712423,2.14478186740686,6.01265386655719,0.103158677233103,0.63287695890411,10,916,121,0.0169491525423729,0.430014833630601,0.803047002873096,0.803047002873096,0.803047002873096,14,1.27272727272727
"112",16496,9,9,1.40740740740741,0.666666666666667,0.0172397522575488,5.2,3.78333333333333,4.67878622274448,0.285714285714286,0.714285714285714,0.666666666666667,0.75,4,2,0.75,0.54389880952381,2,7.47791832560189,1.83802974668943,2.22684700773998,0.802395309887037,1.99256071565342,0.067376749534923,0.306847945205479,7,500,83,0.0263157894736842,0.468583955642108,0.899469222357617,0.899469222357617,0.899469222357617,9,1
"113",16534,125,106,1.69241979978667,1.31490114385158,0.00788136219901704,51.3946639758934,54.0201023382937,55.1618103039894,0.0192307692307692,0.307692307692308,0.424528301886792,0.304761904761905,22,8,0.59047619047619,0.585576086258592,37,88.8900492149563,-17.6811332219936,19.0581638151074,1.90779788078773,5.60718069535164,0.0504683468596537,0.361643835616438,36,330522,12693,0.000488997555012225,0.266973688780569,0.869967496005345,0.869967496005345,0.869967496005345,125,1.17924528301887
"114",16668,11,11,1.31568586724842,0.493382200218159,0.0192573418043815,3.25,5.78333333333333,5.13133233740021,0.222222222222222,0.333333333333333,0,0.6,6,2,0.4,0.721666666666667,4,13.0022316204263,0.942920433771136,1.6631320811539,0.535782635386625,1.63259918857064,0.0486356617230839,0.476712328767123,8,888,113,0.0172413793103448,0.388512390675478,0.906817560420975,0.906817560420975,0.906817560420975,11,1
"115",16695,68,66,1.33162612968551,0.794499623593875,0.0100981169284064,27.3764079729122,35.7360861360861,33.8879093799179,0.0390625,0.28125,0.409090909090909,0.246153846153846,22,8,0.553846153846154,0.659745271820526,24,58.8807276511683,-5.69265477881877,10.0513266567175,1.66146088049278,4.79072179919839,0.0540560391335522,0.594523287671233,20,80268,5221,0.0013531799729364,0.293600619183325,0.798846777019997,0.798846777019997,0.798014642660305,68,1.03030303030303
"116",16774,31,24,1.63299316185545,1.07165176246764,0.00472423668182851,14.6911976911977,10.436544011544,12.5685522062233,0.159090909090909,0.545454545454545,0.625,0.565217391304348,6,2,0.695652173913043,0.495116236420584,6,19.4925957717083,-0.101602554926939,4.30156035673776,1.43529198756201,3.97711491150699,0.0373859301274734,0.276715068493151,16,7896,571,0.00423728813559322,0.389139465844589,0.808952972356697,0.808952972356697,0.80023323921009,31,1.29166666666667
"117",16775,28,28,1.77508315002548,1.24863263404834,0.0254114564894526,16.4127777777778,12.5848956598957,13.4431362309448,0.0897435897435897,0.461538461538462,0.535714285714286,0.555555555555556,6,2,0.703703703703704,0.499109529463797,8,30.4913577885161,-0.56095535618391,5.03687304153421,2.25942656236916,7.08723796147916,0.0843131316046967,0.594523095890411,18,11298,833,0.00357142857142857,0.359866948881671,0.808952972356697,0.853448638597588,0.801079358760496,28,1
"118",16806,86,18,1.15232216193363,0.366647960615247,0.0199536592910599,7.6952380952381,9.23333333333333,9.29869650269971,0.125,0.375,0.5,0.411764705882353,8,2,0.588235294117647,0.658893557422969,6,15.3709949302271,-0.523161886366876,1.96291317060066,0.742010466867341,1.80192188550949,0.0784540827836969,0.430136438356165,13,3568,343,0.00704225352112676,0.336213081363153,0.85324984467103,0.85324984467103,0.849998972526932,86,4.77777777777778
"119",16807,77,63,1.09789680255061,0.569946427553597,0.0180876833113586,29.7243896345523,32.9313242313242,32.6222858851853,0.0450819672131148,0.344262295081967,0.428571428571429,0.225806451612903,20,8,0.612903225806452,0.621263323541685,21,53.1403904857436,-5.95005851279226,7.09889556558716,1.45087907808915,4.08179350496036,0.0697805075775617,0.690411780821918,21,76914,4595,0.00127551020408163,0.298297506667624,0.860269790417059,0.860269790417059,0.85841735186997,77,1.22222222222222
"120",16810,35,33,1.09721674056925,0.485307404482551,0.0284342897978666,17.985891527827,16.1123015873016,16.1023998939713,0.0887096774193548,0.483870967741935,0.545454545454545,0.3125,12,4,0.6875,0.58886965771157,9,34.1769683325679,-1.8919448327538,3.82109884048939,1.24070844534447,3.11190905783649,0.0927731574776407,0.698628219178082,15,15208,1279,0.00350877192982456,0.359561107408924,0.897648151666677,0.897648151666677,0.886561291221405,35,1.06060606060606
"121",16891,14,10,1.54951605348251,0.853814968245462,0.00758458155586831,4.6,4.45,5.23743291072694,0.375,0.5,0,0.777777777777778,4,2,0.555555555555556,0.558774250440917,3,8.07618519953875,1.3594113017343,1.91301035405687,1.75378892306346,4.52657194622833,0.0458904356164384,0.263013698630137,8,670,99,0.0212765957446809,0.429509838998586,0.894874860163716,0.894874860163716,0.894874860163716,14,1.4
"122",16893,12,10,1.45464772367745,0.758946638440411,0.0111745142268126,5.04761904761905,4.45,5.09455455607054,0.25,0.5,0.3,0.777777777777778,4,2,0.666666666666667,0.547795414462081,3,9.21626033142783,1.3594113017343,1.91301035405687,2.15882822129181,5.8362417883929,0.0553974904109589,0.298630410958904,8,684,95,0.0204081632653061,0.428385825349825,0.894874860163716,0.894874860163716,0.894874860163716,12,1.2
"123",16905,61,18,1.44040270241704,0.838052481406279,0.0534820640205952,11.9464285714286,7.26230158730159,9.11197535576547,0.1875,0.625,0.5,0.647058823529412,4,2,0.764705882352941,0.46242042271454,4,15.9050540629276,0.843121516887713,3.46299663469295,1.64631236387544,4.28354204126981,0.125503333333333,0.687672054794521,14,3620,353,0.0072463768115942,0.381237235529646,0.854642880201675,0.854642880201675,0.851437153206684,61,3.38888888888889
"124",16906,55,23,1.6681153124566,1.16042804344807,0.0546572746129204,17.2809523809524,7.65156232656233,11.6644695079554,0.222222222222222,0.714285714285714,0.391304347826087,0.727272727272727,6,2,0.818181818181818,0.366321293632721,4,20.0094825993514,1.33889993866824,5.49439086711608,2.34303178260402,7.45707809762348,0.118621485874097,0.74794602739726,20,7720,537,0.00418410041841004,0.383047180509345,0.854642880201675,0.854642880201675,0.852134050379508,55,2.39130434782609
"125",16909,49,33,1.4928477768322,0.965339728481597,0.0143527854499413,19.1782051282051,14.130728993229,17.2196046551444,0.104838709677419,0.483870967741935,0.272727272727273,0.53125,10,4,0.6875,0.491861198697136,9,26.8606199402524,-0.630366190055361,6.20183832605176,1.75587096397089,4.70011388684317,0.0650993949255947,0.509589153424658,20,18350,1205,0.00261096605744125,0.375837084730058,0.89884797068148,0.89884797068148,0.894608934746318,49,1.48484848484848
"126",16973,13,10,1.29653384066904,0.537587202228625,0.0160901859964581,4.92857142857143,4.78333333333333,5.23859134173992,0.25,0.5,0.6,0.666666666666667,6,2,0.666666666666667,0.604938271604938,3,7.91296093311786,0.904583691906393,0.279399343476283,0.423777965354123,1.31715184687288,0.0648221495890411,0.331508767123288,8,670,101,0.0217391304347826,0.448784683571209,0.800194831972386,0.800194831972386,0.789190578248678,13,1.3
"127",16985,16,16,1.515625,0.859375,0.00422765605823607,7.77564102564103,7.71785714285714,7.62256020240502,0.142857142857143,0.428571428571429,0.375,0.6,4,2,0.6,0.573838383838384,5,18.2524134538883,0.496635266263207,2.86808554896516,1.03932527068895,2.26364599687225,0.0328017979452055,0.293150684931507,11,2446,269,0.00961538461538462,0.397556890015111,0.776746716523867,0.776746716523867,0.776746716523867,16,1
"128",17012,149,12,1.49148819540653,0.81791288135197,0.00962203957792768,7,5.09285714285714,6.28933142872124,0.2,0.6,0.5,0.727272727272727,4,2,0.727272727272727,0.51086186540732,3,9.5902650839406,1.53872365885188,2.94555956199166,2.06414715557178,5.84861999577169,0.0500188847031964,0.331507397260274,9,1116,141,0.0153846153846154,0.393791600675842,0.922959593799463,0.922959593799463,0.922959593799463,149,12.4166666666667
"129",17013,148,63,1.38187011031416,0.917913720165266,0.0173020860059219,40.8861832611833,25.8097656428539,32.9807015290244,0.0491803278688525,0.540983606557377,0.428571428571429,0.306451612903226,14,4,0.725806451612903,0.466903878664598,15,49.683717372125,-3.47709684877153,12.3806903767541,1.40455360708988,3.53497431332349,0.0662102224707235,0.57808,30,91638,4969,0.0011037527593819,0.291780301660977,0.922959593799463,0.922959593799463,0.917641542735131,148,2.34920634920635
"130",17025,46,38,2.28390685013047,1.87408431253697,0.00789942924509503,26.3330183786153,13.1492915110868,19.9036087310324,0.0944444444444444,0.555555555555556,0.236842105263158,0.702702702702703,4,2,0.72972972972973,0.372729564862343,9,30.6002172168373,0.158608935020903,10.3895975290108,2.04003459818517,6.84635461571199,0.0492183820437901,0.375342849315069,27,30314,1443,0.00171526586620926,0.339398930256551,0.930380954519652,0.930380954519652,0.927132717569117,46,1.21052631578947
"131",17036,27,27,2.35929554446625,1.93162867839986,0.0365063944588525,22.4,6.47869203809606,13.344617689563,0.21,0.84,0.222222222222222,0.846153846153846,4,2,0.884615384615385,0.259191096183224,3,26.6995293754527,1.86371658598666,8.80859365161738,1.77210696300663,4.55457453216524,0.101726951913862,0.695890410958904,23,12062,809,0.00318471337579618,0.349798141240092,0.930380954519652,0.930380954519652,0.928012072801702,27,1
"132",17106,45,19,1.66628269863882,1.11085513242588,0.00865894363778288,13.1551282051282,6.93654401154401,9.98630056449335,0.196078431372549,0.647058823529412,0.315789473684211,0.722222222222222,6,2,0.777777777777778,0.41041884767375,4,14.8760392905817,1.47796604165148,5.53947327326254,1.79027535342575,4.79963556332049,0.047766963913027,0.339728767123288,14,4124,371,0.00662251655629139,0.386154370934486,0.927618320901758,0.927618320901758,0.921048244394798,45,2.36842105263158
"133",17164,11,11,1.42532635618579,0.712663178092896,0.0136315575512377,4.68333333333333,5.45,5.62729569851228,0,0.333333333333333,0.272727272727273,0.7,4,2,0.6,0.605952380952381,4,9.92127675251553,0.942920433771136,1.6631320811539,1.34566011632427,2.82568730895462,0.060998347107438,0.405479452054795,8,856,123,0.0188679245283019,0.432986435646954,0.927306015857046,0.927306015857046,0.927306015857046,11,1
"134",17182,8,8,1.28163104090062,0.486135912065751,0.00407643406897568,4.2,3.58333333333333,3.90043282643792,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,8.58691253075354,1.20271022958443,0.763141944905827,1.12616625391502,2.64286859132898,0.0332196489726027,0.16712602739726,7,366,59,0.0303030303030303,0.454213803677494,0.946193395125564,0.946193395125564,0.938070627757206,8,1
"135",17201,28,16,1.25,0.5,0.00806052909042366,7.13461538461539,8.2,8.32406299580788,0.178571428571429,0.428571428571429,0.375,0.4,8,2,0.6,0.643333333333333,5,13.4408331088663,0.496635266263207,2.86808554896516,2.19884965728298,7.34291117615587,0.0495932523544521,0.298629917808219,10,2368,293,0.0104166666666667,0.407507882085284,0.945864890438032,0.945864890438032,0.945864890438032,28,1.75
"136",17248,70,70,1.41890710622412,0.978379990212297,0.00940686167658044,43.8849912449017,30.7808223639106,36.0010788531207,0.0473856209150327,0.5,0.428571428571429,0.27536231884058,16,4,0.739130434782609,0.493372715286858,18,62.0414559869715,-5.08885639207857,12.5374288278804,1.7590003638535,5.34604336871867,0.0528369813195415,0.463013698630137,23,98154,5691,0.00116959064327485,0.304136320774827,0.797601504730204,0.797601504730204,0.791008036016656,70,1
"137",17335,11,11,1.26086562277974,0.438561955749474,0.00252025474436889,5.25,5.41666666666667,5.71219123204979,0.222222222222222,0.555555555555556,0.818181818181818,0.5,6,2,0.6,0.66,3,9.42634224369015,0.9094837795889,0.886716215183574,0.538934785686439,1.77976642325686,0.0267179078455791,0.169860821917808,8,868,125,0.0185185185185185,0.44102312996536,0.846420144601983,0.846420144601983,0.841235838005274,11,1
"138",17364,30,8,1.28163104090062,0.486135912065751,0.0174905868340428,4.2,3.58333333333333,4.19558678418316,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,6.25687625276303,1.11971683612867,0.763141944905827,0.279671162360991,1.37454497021728,0.0649823223458904,0.389038356164384,7,366,59,0.0303030303030303,0.454213803677494,0.893081479902562,0.893081479902562,0.893081479902562,30,3.75
"139",17369,14,13,1.34408124469959,0.576034819156969,0.0112442657890376,6.13333333333333,6.28333333333333,6.61914887001782,0.272727272727273,0.454545454545455,0.461538461538462,0.583333333333333,6,2,0.583333333333333,0.627777777777778,4,11.9952582589507,1.1491059689035,2.00231336666264,1.78578146060975,5.1123722482242,0.0569991048066791,0.309586301369863,9,1350,189,0.0147058823529412,0.432078091146202,0.899707385305158,0.899707385305158,0.899707385305158,14,1.07692307692308
"140",17396,11,11,1.39791623395145,0.685253055858554,0.0165440713226415,5.97777777777778,4.95,5.35422028171257,0.222222222222222,0.555555555555556,0.545454545454545,0.7,4,2,0.7,0.55734126984127,3,11.6828619729046,1.43336509084337,2.43954794712423,1.27453272976184,3.16518219804445,0.064802608400317,0.438355342465753,9,902,131,0.0181818181818182,0.456381001561581,0.748091200447072,0.748091200447072,0.744432357535387,11,1
"141",17409,201,19,1.43686696476826,0.760694275465547,0.0102361057047421,10.6166666666667,8.50119047619048,9.03803309540148,0.205882352941176,0.529411764705882,0.473684210526316,0.5,6,2,0.666666666666667,0.547095134350036,5,21.5742228994056,0.720806913771175,3.69213958345873,1.66657204072462,4.25867633262533,0.0538382817895496,0.383560273972603,13,3894,375,0.00719424460431655,0.374573422484571,0.801195281630247,0.801195281630247,0.798333650430689,201,10.5789473684211
"142",17410,156,11,1.50755672288882,0.794893544795922,0.0216347062358471,5.71428571428571,4.95,5.75949804997184,0.222222222222222,0.555555555555556,0.545454545454545,0.7,4,2,0.6,0.566349206349206,3,8.59705586507638,-0.673331461280145,0.621387090213857,0.692103813879444,1.84802933515273,0.0642591871391373,0.46027397260274,8,862,125,0.0185185185185185,0.427866493643878,0.898758899878445,0.898758899878445,0.898758899878445,156,14.1818181818182
"143",17411,116,19,1.40064342784132,0.724470738538616,0.00124790143836736,8.73039215686275,9.55119047619048,10.0595596500444,0.117647058823529,0.411764705882353,0.473684210526316,0.5,6,2,0.555555555555556,0.621981721981722,6,14.0615442840092,-0.795403224844927,1.85709764524331,0.701367935819746,2.14597081339066,0.0183201153568854,0.139723835616438,12,3984,401,0.00699300699300699,0.397996459449042,0.850607742566895,0.850607742566895,0.850607742566895,116,6.10526315789474
"144",17412,74,9,1.25925925925926,0.444444444444444,0.0012272631515252,3.66666666666667,4.58333333333333,4.31304745489272,0,0.428571428571429,0.666666666666667,0.625,6,2,0.625,0.673958333333333,3,10.1533598640587,0.679101164609755,0.490030400031917,1.10632480155458,2.94145763684122,0.0184002705902249,0.0849320547945206,7,492,79,0.0263157894736842,0.460441245520301,0.855306494127303,0.855306494127303,0.855306494127303,74,8.22222222222222
"145",17413,73,40,1.28072245236819,0.687795391086623,0.0142904817810711,22.9224664224664,17.5488455988456,20.0295448586917,0.0736842105263158,0.526315789473684,0.375,0.307692307692308,12,4,0.717948717948718,0.53373778343414,10,39.0291005986362,-1.56224923833446,7.71119572902656,1.41093454012221,3.79942815837451,0.0637105193493151,0.545204794520548,20,26472,1889,0.00239808153477218,0.337053820482772,0.855306494127303,0.855306494127303,0.855306494127303,73,1.825
