,Clade,numberTipsClade,numberTipsTrimmed,sackin,colless,Variance,I2,B1,B2,avgLadder,ILnumber,pitchforks,maxHeight,MaxWidth,DelW,Stairs1,Stairs2,Cherries,BS,descinm,getstattest,skewness,kurtosis,MeanPairwiseDist,MaxPairwiseDist,diameter,WienerIndex,betweenness,closeness,eigenvector,allTrimmedSizes_3.4,Labels
153,16528,8,8,1.193242693,0.397747564,0.003336863,4.333333333,3.583333333,2.84264364,0.5,0.666666667,0.75,0.714285714,4,2,0.714285714,0.597619048,2,15.79598832,1.20271023,0.763141945,1.771554004,4.167411679,0.028895535,0.191780822,8,394,55,0.027027027,0.449092833,8,1
154,16545,8,8,1.281631041,0.486135912,0.126520075,2.666666667,4.083333333,3.793498683,0.333333333,0.333333333,0,0.714285714,4,2,0.428571429,0.683333333,3,7.845328542,1.981136121,-0.24137931,1.620421341,3.849829382,0.159674636,0.824657534,7,374,57,0.029411765,0.481281237,8,1
155,16553,15,15,1.497553561,0.877876225,0.018697448,10.23333333,5.662301587,7.298558877,0.307692308,0.692307692,0.4,0.714285714,4,2,0.785714286,0.440306122,3,15.86059915,1.291926451,3.692822609,1.485235579,3.554366521,0.071695513,0.56438274,12,2190,237,0.009708738,0.410064895,15,1
156,16567,14,14,1.298126032,0.610882839,0.027320808,7.777777778,6.592857143,6.672475897,0.25,0.5,0.642857143,0.615384615,6,2,0.692307692,0.561790987,4,15.50941278,0.741741759,1.831782221,0.440587801,1.444113918,0.086623001,0.624658356,11,1760,213,0.011764706,0.422623634,14,1
157,16599,15,15,1.25656793,0.430331483,0.004167462,5.933333333,7.866666667,5.752111268,0,0.384615385,0.6,0.428571429,8,2,0.5,0.700340136,5,26.20740925,0.415962804,2.35805312,1.01489777,3.073839953,0.034605791,0.180822192,10,2018,221,0.010752688,0.372374765,15,1
158,16747,172,111,0.990202666,0.567784603,0.023128189,70.5949432,47.84265308,57.26018493,0.033168666,0.541284404,0.513513514,0.181818182,24,4,0.745454545,0.504966504,26,94.54668959,-7.374766616,19.39380629,1.804439762,5.805950896,0.083827962,0.802741096,31,328516,15337,0.000559284,0.276015251,172,1.54954955
159,16751,103,100,1.171,0.751,0.021843148,68.18359117,37.72310884,50.59030456,0.046382189,0.591836735,0.39,0.282828283,20,8,0.747474747,0.437006419,21,92.87187885,-4.958449171,21.98006743,2.110514606,7.305822843,0.083751506,0.610958356,45,322962,13041,0.000504541,0.316153428,103,1.03
160,16761,15,15,2.048377859,1.566406598,0.075998692,13,3.180133755,5.904709641,1,1,0.2,1,2,1,0.928571429,0.232254452,1,22.80901276,3.097442888,5.301418308,3.157622162,11.01203222,0.149260303,0.802739726,15,2422,209,0.008403361,0.328911836,15,1
161,16862,57,54,1.282706048,0.788776018,0.069304257,30.58360632,25.1527528,24.43479755,0.051282051,0.461538462,0.5,0.301886792,12,4,0.679245283,0.54274594,15,63.74663599,-2.185160205,9.661008175,1.26957439,3.045367046,0.14907888,0.999996712,25,63374,3153,0.001226994,0.353414931,57,1.055555556
162,17013,1491,461,2.631012712,2.439662659,0.006191861,322.309782,170.1730644,237.4936941,0.007988381,0.551198257,0.370932755,0.25,28,6,0.75,0.402195435,104,407.7077254,-26.87067358,91.16560292,2.310143513,7.780793964,0.044262942,0.331506849,148,21795068,253087,3.09E-05,0.261516311,1489,3.229934924
163,17014,1446,716,2.550204693,2.382553749,0.013163116,476.0822956,280.220806,372.3015546,0.005070383,0.523809524,0.393854749,0.197202797,40,10,0.728671329,0.436770384,171,596.7129136,-45.2535874,130.8330754,2.087069254,6.826089624,0.065657782,0.479453233,182,65343578,593097,1.58E-05,0.29818275,1445,2.018156425
164,17017,1217,908,2.615786201,2.464474829,0.028546,599.4605618,364.9183816,464.8581355,0.003565219,0.507726269,0.386563877,0.160970232,44,10,0.726571114,0.444224061,224,795.096789,-60.12867781,156.7370009,2.243556749,8.510423871,0.097051801,0.630138438,162,97226308,987555,1.50E-05,0.245653532,1216,1.339207048
165,17049,953,885,2.269500444,2.106934765,0.051326813,580.0839654,361.7335587,392.2126272,0.003486917,0.506228766,0.410169492,0.131221719,54,16,0.725113122,0.45420637,219,1114.849157,-58.26636378,145.8848902,2.165927518,7.773763603,0.128874053,1.052054521,123,68326398,985017,2.23E-05,0.221073407,952,1.075706215
166,17458,12,11,1.781657945,1.233455501,0.065569523,9,2.828968254,5.549586422,1,1,0.272727273,1,2,1,0.9,0.292896825,1,9.580604457,2.514626638,3.836919018,1.499013483,3.844316285,0.115747981,0.863014795,11,970,109,0.015384615,0.380312169,12,1.090909091
167,17473,41,13,1.173404261,0.405357836,0.033573136,6.272727273,6.366666667,6.585941979,0.272727273,0.454545455,0.461538462,0.5,6,2,0.666666667,0.617361111,4,11.81602077,-0.120712924,-0.186157007,0.468048344,2.531417139,0.094836281,0.583561096,11,1494,173,0.012345679,0.403332935,41,3.153846154
168,17476,28,26,1.244583165,0.565719621,0.004534664,13.10754752,12.61230159,13.54881746,0.083333333,0.416666667,0.461538462,0.4,10,4,0.68,0.589507204,8,21.78025967,-0.677332647,4.671319961,2.063737993,7.132624921,0.035936923,0.276713151,16,8966,743,0.004291845,0.356923392,28,1.076923077
169,17949,9,9,1.333333333,0.592592593,0.059907795,4.166666667,4.283333333,4.139861393,0.285714286,0.428571429,0.333333333,0.75,4,2,0.625,0.598958333,3,10.48922256,1.381272114,1.26955697,0.897677683,1.876255112,0.123321622,0.706850164,7,496,81,0.026315789,0.46536681,9,1
170,18060,20,20,1.218657048,0.480754615,0.008466171,5.788888889,11.53333333,9.534220662,0.166666667,0.222222222,0.15,0.368421053,8,2,0.368421053,0.744987469,8,22.63705617,-0.358398166,2.967307729,1.122457344,2.79156565,0.046821938,0.43835589,12,4302,457,0.007194245,0.395490272,20,1
171,18087,44,44,1.524688049,1.031305849,0.053441466,29.59879773,15.98645799,16.8740568,0.119047619,0.619047619,0.340909091,0.372093023,10,2,0.790697674,0.415832912,9,71.50557369,-0.783917076,9.968794331,4.27467797,22.99351296,0.129880818,0.832876712,30,44310,2155,0.001424501,0.298479258,44,1
172,18130,19,19,1.328196354,0.652023665,0.041269071,10.50980392,8.112301587,9.041587274,0.352941176,0.529411765,0.315789474,0.555555556,6,2,0.722222222,0.524420795,5,20.7080394,-0.442530212,1.831072325,1.154553132,4.258725231,0.111562439,0.723289863,16,4580,341,0.005617978,0.26595054,19,1
