"","Clade","numberTipsClade","numberTipsTrimmed","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector","allTrimmedSizes_3.4","Labels"
"64",8501,9,9,1.51851851851852,0.851851851851852,0.0104184761369634,5.5,3.45,3.77841466121187,0.357142857142857,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.470982142857143,2,13.3315542896829,1.83802974668943,2.22684700773998,0.338257184843351,1.17999869055926,0.0515474581430746,0.331507671232877,8,506,81,0.0256410256410256,0.464297624022942,9,1
"65",8561,52,50,1.23319422638934,0.684479364188578,0.012054373626692,26.4982599653701,23.2397546897547,23.1975928965357,0.15625,0.458333333333333,0.42,0.26530612244898,18,8,0.63265306122449,0.570857243146234,14,60.1344874036619,-2.83548542592607,8.51981808162583,1.76869893059834,5.23515982715514,0.0611759060273973,0.479453150684931,24,46368,3175,0.00176678445229682,0.327057169018008,52,1.04
"66",8657,59,58,1.24514720815254,0.724449284743297,0.0182888209016994,34.6079072566705,27.8896575646576,28.7839089956281,0.0456349206349206,0.5,0.672413793103448,0.245614035087719,18,4,0.666666666666667,0.566459798509936,15,57.8265646116388,-4.5503892045002,7.98064614449302,1.52893529249084,5.1155454492133,0.0732143263727135,0.676710136986301,17,58156,4329,0.00169204737732657,0.327552031581736,59,1.01724137931034
"67",8717,32,32,1.42526210582913,0.861786389571105,0.011071951194335,19.2890247007894,13.4515623265623,12.4932315722511,0.144444444444444,0.533333333333333,0.375,0.483870967741935,12,6,0.741935483870968,0.497902912058945,8,53.702446694305,-0.053907980087406,7.34512790164324,2.94251320354615,10.9421358199661,0.0585991072613442,0.389040547945205,18,15204,1251,0.00335570469798658,0.361665984110988,32,1
"68",8756,171,142,1.37814854052668,1.01292735783136,0.00958968069752307,81.4829587087705,65.6643514511468,73.7043739054428,0.0214285714285714,0.428571428571429,0.422535211267606,0.191489361702128,18,6,0.695035460992908,0.529590861383231,41,120.345923985494,-12.0077865043439,23.0282452444353,1.8799223659315,5.96423277307324,0.0552689162647115,0.465752904109589,38,643248,26051,0.000362187613183629,0.268735515857008,171,1.20422535211268
"69",8775,14,11,1.28827574501408,0.520792322452501,0.0650075629452125,2.99206349206349,6.28333333333333,5.58753883749977,0,0.111111111111111,0,0.6,4,2,0.4,0.717460317460317,5,9.23776820397918,0.573521565332446,0.714409412710646,1.02348491568053,2.98384542173124,0.102253021623457,0.895891698630137,8,870,121,0.0181818181818182,0.438791878182101,14,1.27272727272727
"70",8777,10,9,1.18518518518519,0.37037037037037,0.0152701654950022,2.64761904761905,5.08333333333333,4.08400490532926,0,0.142857142857143,0.333333333333333,0.625,4,2,0.5,0.731547619047619,4,11.3428837153113,0.836794972687557,0.412299852039105,0.850999037506262,2.04417389143942,0.0639947133434805,0.405480273972603,7,496,79,0.0263157894736842,0.47296610582025,10,1.11111111111111
"71",8927,181,39,1.46989433492875,0.936133822245125,0.00419546787794709,21.160036491933,18.1015623265623,20.5956186554844,0.0648648648648649,0.459459459459459,0.461538461538462,0.421052631578947,8,4,0.631578947368421,0.553870483765433,11,29.5182470592645,-2.73940973859254,4.7534817642697,1.23393552877685,3.07695723796613,0.03131689951636,0.342465753424657,20,25980,1765,0.00232558139534884,0.341677095085416,178,4.56410256410256
"72",8929,120,55,1.4562717029206,0.980654345401079,0.00796868110469451,31.8332081729013,25.4562191893074,26.9133508683034,0.0495283018867925,0.471698113207547,0.436363636363636,0.333333333333333,14,4,0.666666666666667,0.536968224950538,15,58.0559999913864,-4.29743562221706,7.33193750717559,2.36989041529138,8.34542834862303,0.0484039523097475,0.471232309589041,22,57484,3381,0.00150375939849624,0.31138328736373,118,2.14545454545455
"73",8986,11,11,1.61719721182619,0.959354278201975,0.0333049839459165,7.2,4.09285714285714,4.87790772304715,0.333333333333333,0.777777777777778,0.545454545454545,0.8,4,2,0.8,0.456230158730159,2,14.1979123073413,1.43810584356907,2.43954794712423,1.79154428044586,4.66969226668483,0.0965017556888939,0.63287698630137,9,886,131,0.0185185185185185,0.448752656528547,11,1
"74",8996,9,9,1.51851851851852,0.851851851851852,0.0119065192969621,5.5,3.45,4.18279759356722,0.357142857142857,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.470982142857143,2,10.8046541911314,1.7921645758281,1.35843870388595,0.816979530325919,2.26298424968803,0.056418007779469,0.361643287671233,8,506,81,0.0256410256410256,0.464297624022942,9,1
"75",9011,37,32,1.14904851942814,0.530330085889911,0.0100236309898362,14.7950008801267,16.1289682539683,15.5698452642827,0.133333333333333,0.4,0.28125,0.354838709677419,10,4,0.580645161290323,0.62260752688172,10,34.2632388833638,-0.692414887870273,6.82124612549522,2.95038116950497,11.3993782292564,0.0508962044092466,0.542465643835616,17,14880,1159,0.00333333333333333,0.326253286149681,37,1.15625
